tag,item_id,num
dysfunctional family,42004,10
dysfunctional family,45672,1
dysfunctional family,56176,1
dysfunctional family,59418,2
dysfunctional family,60756,8
dysfunctional family,62250,1
dysfunctional family,69995,4
dysfunctional family,71466,6
dysfunctional family,71758,1
dysfunctional family,77191,1
dysfunctional family,77307,7
dysfunctional family,78039,1
dysfunctional family,79800,1
dysfunctional family,81257,1
dysfunctional family,86898,1
dysfunctional family,88163,14
dysfunctional family,88272,1
dysfunctional family,90428,1
dysfunctional family,102753,2
dysfunctional family,106841,1
dysfunctional family,110127,6
dysfunctional family,112070,1
dysfunctional family,112515,3
dysfunctional family,118896,1
dysfunctional family,147022,1
dysfunctional family,147913,1
dysfunctional family,158238,1
dysfunctional family,164455,2
dysfunctional family,165549,1
dysfunctional family,169250,1
dysfunctional family,172009,1
dysfunctional family,173205,12
dysfunctional family,176419,1
dysfunctional family,177689,15
dysfunctional family,178061,1
dysfunctional family,179025,1
dysfunctional family,183869,7
dysfunctional family,190293,1
dysfunctional family,192109,1
dysfunctional family,193449,1
dysfunctional family,207313,1
dysfunctional family,215951,1
adapted from:book,2,3
adapted from:book,25,2
adapted from:book,36,1
adapted from:book,39,1
adapted from:book,105,1
adapted from:book,253,13
adapted from:book,261,3
adapted from:book,318,19
adapted from:book,337,2
adapted from:book,350,1
adapted from:book,356,3
adapted from:book,412,1
adapted from:book,446,1
adapted from:book,454,1
adapted from:book,480,2
adapted from:book,506,2
adapted from:book,541,10
adapted from:book,593,5
adapted from:book,613,2
adapted from:book,661,3
adapted from:book,741,1
adapted from:book,762,2
adapted from:book,778,8
adapted from:book,880,1
adapted from:book,897,2
adapted from:book,902,2
adapted from:book,919,3
adapted from:book,928,2
adapted from:book,931,1
adapted from:book,933,2
adapted from:book,942,3
adapted from:book,944,1
adapted from:book,952,2
adapted from:book,1028,1
adapted from:book,1032,7
adapted from:book,1183,1
adapted from:book,1193,9
adapted from:book,1197,3
adapted from:book,1208,4
adapted from:book,1213,9
adapted from:book,1231,1
adapted from:book,1232,4
adapted from:book,1247,1
adapted from:book,1250,1
adapted from:book,1258,5
adapted from:book,1267,3
adapted from:book,1277,1
adapted from:book,1483,1
adapted from:book,1648,1
adapted from:book,1711,3
adapted from:book,1884,2
adapted from:book,1948,1
adapted from:book,1951,1
adapted from:book,2021,1
adapted from:book,2025,2
adapted from:book,2067,1
adapted from:book,2078,2
adapted from:book,2118,4
adapted from:book,2138,3
adapted from:book,2311,2
adapted from:book,2513,7
adapted from:book,2517,2
adapted from:book,2529,2
adapted from:book,2551,2
adapted from:book,2729,1
adapted from:book,2761,3
adapted from:book,2803,1
adapted from:book,2804,1
adapted from:book,2872,1
adapted from:book,2899,1
adapted from:book,3018,1
adapted from:book,3079,3
adapted from:book,3094,2
adapted from:book,3098,1
adapted from:book,3130,3
adapted from:book,3148,3
adapted from:book,3156,1
adapted from:book,3176,1
adapted from:book,3256,2
adapted from:book,3317,1
adapted from:book,3535,1
adapted from:book,3548,1
adapted from:book,3949,1
adapted from:book,3988,2
adapted from:book,4212,1
adapted from:book,4234,2
adapted from:book,4246,3
adapted from:book,4280,2
adapted from:book,4403,2
adapted from:book,4589,1
adapted from:book,4896,11
adapted from:book,4969,1
adapted from:book,5008,2
adapted from:book,5064,3
adapted from:book,5090,1
adapted from:book,5377,2
adapted from:book,5383,1
adapted from:book,5418,5
adapted from:book,5666,2
adapted from:book,5816,5
adapted from:book,5882,1
adapted from:book,5902,1
adapted from:book,5945,4
adapted from:book,5992,1
adapted from:book,6016,2
adapted from:book,6158,1
adapted from:book,6297,1
adapted from:book,6405,1
adapted from:book,6684,1
adapted from:book,6791,1
adapted from:book,6870,2
adapted from:book,6879,7
adapted from:book,6918,1
adapted from:book,7045,2
adapted from:book,7046,1
adapted from:book,7086,1
adapted from:book,7092,1
adapted from:book,7123,1
adapted from:book,7147,5
adapted from:book,7153,10
adapted from:book,7163,2
adapted from:book,7164,2
adapted from:book,7303,2
adapted from:book,7560,1
adapted from:book,7891,1
adapted from:book,7926,1
adapted from:book,7951,1
adapted from:book,8092,1
adapted from:book,8207,3
adapted from:book,8341,1
adapted from:book,8364,1
adapted from:book,8368,2
adapted from:book,8404,1
adapted from:book,8521,2
adapted from:book,8665,1
adapted from:book,8684,1
adapted from:book,8690,1
adapted from:book,8772,1
adapted from:book,8833,1
adapted from:book,8923,1
adapted from:book,8937,2
adapted from:book,25798,3
adapted from:book,25886,1
adapted from:book,26403,5
adapted from:book,26453,1
adapted from:book,26528,2
adapted from:book,26693,4
adapted from:book,26788,1
adapted from:book,26948,2
adapted from:book,27831,1
adapted from:book,30793,2
adapted from:book,31193,1
adapted from:book,31545,1
adapted from:book,31658,2
adapted from:book,33004,1
adapted from:book,34048,9
adapted from:book,35347,2
adapted from:book,37736,4
adapted from:book,38798,1
adapted from:book,40278,1
adapted from:book,40629,2
adapted from:book,40815,6
adapted from:book,45720,2
adapted from:book,48738,3
adapted from:book,48774,10
adapted from:book,48780,2
adapted from:book,49272,1
adapted from:book,49647,1
adapted from:book,49772,3
adapted from:book,54001,1
adapted from:book,54259,4
adapted from:book,54286,2
adapted from:book,54372,2
adapted from:book,55814,3
adapted from:book,55820,1
adapted from:book,56174,1
adapted from:book,58494,1
adapted from:book,59725,1
adapted from:book,60816,2
adapted from:book,60818,1
adapted from:book,61240,10
adapted from:book,62049,2
adapted from:book,63082,1
adapted from:book,63992,2
adapted from:book,66097,4
adapted from:book,67255,9
adapted from:book,67788,2
adapted from:book,69773,1
adapted from:book,70663,1
adapted from:book,71156,1
adapted from:book,71211,1
adapted from:book,71745,3
adapted from:book,72117,2
adapted from:book,72407,2
adapted from:book,72720,5
adapted from:book,72733,1
adapted from:book,73323,3
adapted from:book,74508,1
adapted from:book,75990,1
adapted from:book,76298,1
adapted from:book,78174,2
adapted from:book,78574,8
adapted from:book,78967,1
adapted from:book,79860,1
adapted from:book,80463,11
adapted from:book,80831,1
adapted from:book,81834,2
adapted from:book,81847,3
adapted from:book,82169,1
adapted from:book,84954,2
adapted from:book,89118,2
adapted from:book,89492,1
adapted from:book,89753,1
adapted from:book,91077,1
adapted from:book,91104,5
adapted from:book,91134,1
adapted from:book,92643,1
adapted from:book,93208,1
adapted from:book,93272,2
adapted from:book,93498,2
adapted from:book,93842,1
adapted from:book,94015,1
adapted from:book,95207,1
adapted from:book,96052,1
adapted from:book,97752,9
adapted from:book,97936,2
adapted from:book,97938,4
adapted from:book,98203,6
adapted from:book,98809,16
adapted from:book,99437,1
adapted from:book,100487,1
adapted from:book,102267,1
adapted from:book,102407,8
adapted from:book,104074,2
adapted from:book,104093,1
adapted from:book,106234,1
adapted from:book,106441,11
adapted from:book,106487,6
adapted from:book,106489,10
adapted from:book,109330,1
adapted from:book,112556,2
adapted from:book,116797,1
adapted from:book,120386,1
adapted from:book,134130,6
adapted from:book,148626,1
adapted from:book,152970,8
adapted from:book,155874,1
adapted from:book,177763,1
adapted from:book,190947,1
adapted from:book,192559,2
hollywood,21,9
hollywood,161,1
hollywood,322,2
hollywood,366,2
hollywood,581,2
hollywood,597,6
hollywood,899,4
hollywood,1042,1
hollywood,1060,2
hollywood,1198,1
hollywood,1291,1
hollywood,2155,1
hollywood,2289,3
hollywood,2333,1
hollywood,2859,1
hollywood,3396,1
hollywood,3966,1
hollywood,4116,1
hollywood,4345,3
hollywood,4639,1
hollywood,4994,1
hollywood,5297,1
hollywood,5348,2
hollywood,5464,1
hollywood,5483,1
hollywood,5902,2
hollywood,6148,1
hollywood,6297,2
hollywood,6327,1
hollywood,6440,6
hollywood,7150,1
hollywood,7163,1
hollywood,7616,1
hollywood,8512,1
hollywood,26349,2
hollywood,32011,2
hollywood,41569,3
hollywood,49286,4
hollywood,53466,1
hollywood,56176,1
hollywood,61132,7
hollywood,62511,1
hollywood,64034,1
hollywood,66509,2
hollywood,69784,1
hollywood,72694,3
hollywood,74530,1
hollywood,77846,1
hollywood,79132,2
hollywood,81396,1
hollywood,89904,11
hollywood,91134,2
hollywood,97230,1
hollywood,97304,9
hollywood,98585,1
hollywood,102111,1
hollywood,108043,1
hollywood,112070,6
hollywood,112183,3
hollywood,115220,2
hollywood,115502,1
hollywood,117434,10
hollywood,117511,1
hollywood,134783,2
hollywood,140816,3
hollywood,143515,1
hollywood,143657,1
hollywood,143859,8
hollywood,145418,7
hollywood,159163,1
hollywood,164909,27
hollywood,170253,3
hollywood,180297,13
hollywood,191687,1
hollywood,202429,30
hollywood,225970,4
china,146,2
china,232,2
china,326,6
china,356,1
china,446,7
china,1730,1
china,1769,1
china,3158,6
china,3289,4
china,3740,1
china,3879,2
china,4103,9
china,4701,1
china,6095,1
china,6618,4
china,6668,3
china,7090,22
china,7482,1
china,8484,1
china,25742,1
china,25789,2
china,26073,1
china,26606,3
china,26788,2
china,27266,1
china,31878,4
china,32511,2
china,46322,1
china,49737,2
china,49772,12
china,50828,1
china,58185,2
china,59784,7
china,61026,6
china,67295,1
china,67999,1
china,68486,3
china,71497,1
china,84796,1
china,86898,1
china,91243,1
china,91823,1
china,92243,2
china,96079,13
china,96667,2
china,98761,1
china,104129,1
china,107617,1
china,114556,1
china,134130,2
china,137761,1
china,154858,2
china,159093,1
china,164397,1
china,165581,1
china,168064,1
china,192283,3
china,195551,1
china,197713,1
china,197883,7
china,201242,2
chocolate,265,1
chocolate,356,6
chocolate,1161,1
chocolate,1197,1
chocolate,1262,1
chocolate,3328,1
chocolate,4014,21
chocolate,6104,1
chocolate,6957,1
chocolate,7045,1
chocolate,7086,1
chocolate,30793,20
chocolate,38656,1
chocolate,50798,1
chocolate,56176,1
chocolate,59387,1
chocolate,68954,1
chocolate,82920,1
chocolate,93892,4
chocolate,109633,1
chocolate,187501,1
immortality,653,1
immortality,944,1
immortality,2997,2
immortality,3550,1
immortality,3802,1
immortality,3889,3
immortality,5225,1
immortality,5667,2
immortality,6996,5
immortality,7147,1
immortality,7817,3
immortality,48043,46
immortality,51939,1
immortality,59784,1
immortality,63992,5
immortality,69951,13
immortality,73268,8
immortality,79357,35
immortality,86142,1
immortality,90405,40
immortality,98361,3
immortality,113345,1
immortality,122904,1
immortality,132480,6
immortality,135518,11
immortality,148881,4
immortality,149011,4
immortality,158049,1
immortality,168252,4
immortality,187145,1
immortality,219726,20
scary,2,14
scary,47,1
scary,260,1
scary,480,12
scary,593,20
scary,628,3
scary,1076,1
scary,1258,2
scary,1298,2
scary,1321,4
scary,1342,1
scary,1343,4
scary,1387,18
scary,1590,14
scary,2033,4
scary,2052,1
scary,2338,1
scary,2664,1
scary,2719,2
scary,2841,1
scary,4344,1
scary,4720,42
scary,4902,1
scary,5528,4
scary,5980,1
scary,6880,1
scary,7045,3
scary,7116,1
scary,7285,2
scary,7360,3
scary,7982,2
scary,26403,2
scary,27491,1
scary,32213,1
scary,34532,2
scary,41569,1
scary,45730,1
scary,52458,1
scary,53953,16
scary,57274,1
scary,57640,2
scary,66097,4
scary,69275,1
scary,71745,1
scary,72393,3
scary,74458,3
scary,85788,19
scary,92192,1
scary,92422,10
scary,94864,8
scary,99296,1
scary,103141,1
scary,103688,11
scary,104908,1
scary,105755,1
scary,107769,1
scary,113252,5
scary,123591,1
scary,138610,2
scary,140523,1
scary,168250,3
scary,175195,1
scary,183869,9
scary,193599,1
scary,194004,3
scary,221396,1
complicated plot,32,13
complicated plot,50,8
complicated plot,4226,58
complicated plot,4878,1
complicated plot,8914,93
complicated plot,27674,8
complicated plot,31184,2
complicated plot,48516,51
complicated plot,63062,1
complicated plot,65642,10
complicated plot,73344,6
complicated plot,79132,28
complicated plot,96610,5
complicated plot,112556,17
complicated plot,203230,1
space program,1231,11
space program,1831,1
space program,3827,2
space program,7118,2
space program,55176,1
space program,104841,10
space program,134130,42
wedding,112,1
wedding,265,1
wedding,302,1
wedding,308,1
wedding,356,1
wedding,471,1
wedding,497,1
wedding,670,1
wedding,804,1
wedding,818,1
wedding,905,1
wedding,1042,1
wedding,1197,3
wedding,1247,8
wedding,1298,1
wedding,1394,1
wedding,1497,1
wedding,1593,1
wedding,1731,1
wedding,1963,1
wedding,2111,1
wedding,2375,1
wedding,2387,2
wedding,2539,1
wedding,2843,4
wedding,2935,1
wedding,2937,1
wedding,2952,1
wedding,2961,1
wedding,2988,1
wedding,3255,1
wedding,3614,1
wedding,3740,1
wedding,3948,3
wedding,3990,1
wedding,4069,1
wedding,4233,1
wedding,4405,1
wedding,4669,1
wedding,4823,10
wedding,4844,1
wedding,4881,1
wedding,5183,1
wedding,5225,1
wedding,5299,20
wedding,5304,1
wedding,5373,1
wedding,5945,1
wedding,6006,1
wedding,6012,2
wedding,6060,1
wedding,6586,3
wedding,6873,1
wedding,6874,1
wedding,6944,10
wedding,7024,1
wedding,7147,1
wedding,7243,1
wedding,7293,1
wedding,8529,1
wedding,8638,1
wedding,8705,1
wedding,8739,1
wedding,8848,1
wedding,25826,1
wedding,25914,1
wedding,26064,3
wedding,26131,1
wedding,27131,1
wedding,31522,1
wedding,31588,1
wedding,31956,2
wedding,32263,1
wedding,33988,1
wedding,37729,9
wedding,38798,1
wedding,40629,3
wedding,42418,1
wedding,45672,1
wedding,49902,1
wedding,50940,1
wedding,53464,1
wedding,53974,1
wedding,54004,1
wedding,55106,1
wedding,55245,1
wedding,55255,1
wedding,55261,1
wedding,56949,2
wedding,58381,1
wedding,58494,1
wedding,59333,2
wedding,59725,12
wedding,59727,1
wedding,60397,11
wedding,61967,1
wedding,62250,1
wedding,62265,1
wedding,62916,1
wedding,65465,1
wedding,65585,6
wedding,67087,6
wedding,68954,1
wedding,69122,1
wedding,69483,2
wedding,69606,1
wedding,71448,1
wedding,75803,2
wedding,77414,1
wedding,79955,1
wedding,80858,1
wedding,81834,1
wedding,83264,1
wedding,86320,2
wedding,87529,1
wedding,91104,3
wedding,96565,2
wedding,96616,1
wedding,101247,1
wedding,101612,1
wedding,107625,1
wedding,109374,1
wedding,109971,1
wedding,113345,1
wedding,116897,3
wedding,118302,1
wedding,128520,3
wedding,134783,1
wedding,142997,1
wedding,147194,1
wedding,148652,1
wedding,151767,1
wedding,152081,1
wedding,155076,1
wedding,160567,1
wedding,161622,1
wedding,167122,1
wedding,169256,1
wedding,170197,1
wedding,170401,8
wedding,171195,1
wedding,173093,1
wedding,174141,1
wedding,176599,4
wedding,183043,1
wedding,183837,1
wedding,187309,1
wedding,192283,10
wedding,197883,5
wedding,200120,1
wedding,204750,1
wedding,205661,4
wedding,209173,1
wedding,210865,1
wedding,218537,7
wedding,222611,2
complicated,32,66
complicated,50,119
complicated,1234,2
complicated,1252,18
complicated,4226,152
complicated,4878,41
complicated,5477,3
complicated,7360,2
complicated,7361,58
complicated,8914,70
complicated,48780,104
complicated,65642,40
complicated,79132,233
complicated,82378,1
complicated,96610,27
complicated,97752,46
complicated,99917,15
complicated,103810,1
complicated,109487,6
complicated,116799,2
complicated,189333,2
complicated,205303,1
stylized,70,1
stylized,101,4
stylized,123,20
stylized,149,1
stylized,152,2
stylized,164,1
stylized,260,22
stylized,288,31
stylized,293,2
stylized,296,143
stylized,319,4
stylized,327,7
stylized,393,1
stylized,480,8
stylized,485,4
stylized,506,7
stylized,509,4
stylized,541,107
stylized,551,26
stylized,670,2
stylized,735,5
stylized,757,2
stylized,866,11
stylized,1084,1
stylized,1173,19
stylized,1175,21
stylized,1198,1
stylized,1199,34
stylized,1213,18
stylized,1218,5
stylized,1234,1
stylized,1249,7
stylized,1258,1
stylized,1274,35
stylized,1343,1
stylized,1344,1
stylized,1483,2
stylized,1529,1
stylized,1566,9
stylized,1682,61
stylized,1748,46
stylized,1757,10
stylized,1904,1
stylized,1921,28
stylized,2019,21
stylized,2021,1
stylized,2028,24
stylized,2143,2
stylized,2313,13
stylized,2321,26
stylized,2395,12
stylized,2483,2
stylized,2505,1
stylized,2616,1
stylized,2897,1
stylized,2921,1
stylized,3328,7
stylized,3535,1
stylized,3550,3
stylized,3556,21
stylized,3578,30
stylized,3638,2
stylized,3645,1
stylized,3727,3
stylized,3786,1
stylized,3788,9
stylized,3910,3
stylized,4144,30
stylized,4226,102
stylized,4422,5
stylized,4658,7
stylized,4794,1
stylized,4878,55
stylized,4881,1
stylized,4914,1
stylized,4919,2
stylized,4973,126
stylized,4975,6
stylized,5056,1
stylized,5297,1
stylized,5333,1
stylized,5390,1
stylized,5515,8
stylized,5617,1
stylized,5649,1
stylized,5797,2
stylized,5812,8
stylized,5903,3
stylized,5951,1
stylized,5991,22
stylized,6001,2
stylized,6016,55
stylized,6023,1
stylized,6440,14
stylized,6534,2
stylized,6643,1
stylized,6709,1
stylized,6711,14
stylized,6773,23
stylized,6874,99
stylized,6971,9
stylized,7063,11
stylized,7068,2
stylized,7090,15
stylized,7099,14
stylized,7115,4
stylized,7147,43
stylized,7153,24
stylized,7164,2
stylized,7209,1
stylized,7328,1
stylized,7361,1
stylized,7561,2
stylized,7564,5
stylized,7616,2
stylized,7748,2
stylized,7766,1
stylized,7820,1
stylized,7982,1
stylized,8188,2
stylized,8405,2
stylized,8533,1
stylized,8749,1
stylized,8865,1
stylized,8950,25
stylized,8961,16
stylized,25750,2
stylized,26052,2
stylized,26171,1
stylized,26231,2
stylized,27266,11
stylized,27317,15
stylized,27592,13
stylized,27608,2
stylized,27660,4
stylized,27773,90
stylized,31522,2
stylized,31658,45
stylized,31878,1
stylized,37386,19
stylized,37729,7
stylized,39659,1
stylized,41014,2
stylized,41569,10
stylized,42632,22
stylized,43928,10
stylized,44191,1
stylized,44665,22
stylized,44761,30
stylized,45081,9
stylized,45635,3
stylized,47200,1
stylized,47306,2
stylized,51540,24
stylized,51662,79
stylized,53519,17
stylized,54190,1
stylized,55278,1
stylized,55442,1
stylized,58559,62
stylized,59387,16
stylized,60684,65
stylized,63181,5
stylized,63698,1
stylized,66744,1
stylized,69757,38
stylized,70728,1
stylized,71464,1
stylized,71745,17
stylized,74458,52
stylized,74553,14
stylized,76091,8
stylized,78039,2
stylized,78105,10
stylized,80219,5
stylized,81456,3
stylized,82461,23
stylized,83374,2
stylized,84716,2
stylized,90647,2
stylized,91273,2
stylized,94959,90
stylized,96737,29
stylized,100326,1
stylized,102407,40
stylized,102557,1
stylized,102684,17
stylized,106916,3
stylized,108727,7
stylized,108729,6
stylized,108981,1
stylized,109374,121
stylized,110611,2
stylized,112556,1
stylized,113573,21
stylized,114494,6
stylized,122920,1
stylized,127116,1
stylized,136564,1
stylized,148626,1
stylized,152017,1
stylized,153408,1
stylized,155064,4
stylized,164411,1
stylized,168344,10
stylized,171759,1
stylized,173139,2
stylized,176371,54
stylized,177763,1
stylized,177765,1
stylized,178521,1
stylized,179133,1
stylized,179247,1
stylized,183843,5
stylized,186803,1
stylized,189203,1
stylized,195159,7
stylized,197689,2
stylized,200332,1
stylized,202429,1
stylized,205473,1
based on a video game,393,3
based on a video game,546,2
based on a video game,5219,3
based on a video game,8861,2
based on a video game,37380,10
based on a video game,78105,20
based on a video game,97785,4
based on a video game,184471,12
undercover cop,2688,1
undercover cop,3265,2
undercover cop,3761,1
undercover cop,4025,3
undercover cop,4233,1
undercover cop,4776,2
undercover cop,6383,1
undercover cop,7310,1
undercover cop,8158,4
undercover cop,8491,4
undercover cop,26704,2
undercover cop,26755,1
undercover cop,30712,1
undercover cop,42718,1
undercover cop,48516,69
undercover cop,59016,1
undercover cop,69136,1
undercover cop,69381,2
undercover cop,72554,1
undercover cop,74944,1
undercover cop,103883,7
undercover cop,110501,5
undercover cop,110826,3
undercover cop,204688,1
undercover cop,210865,1
bad,260,1
bad,546,2
bad,1210,1
bad,3484,1
bad,3535,1
bad,4015,2
bad,5146,1
bad,8807,1
bad,8967,2
bad,33836,5
bad,41573,1
bad,45730,2
bad,62434,2
bad,100498,1
bad,204556,1
eccentricity,235,6
eccentricity,1235,1
eccentricity,1441,2
eccentricity,2551,1
eccentricity,2618,1
eccentricity,2970,2
eccentricity,3108,1
eccentricity,3168,1
eccentricity,3266,1
eccentricity,5890,3
eccentricity,5902,1
eccentricity,8264,1
eccentricity,30812,3
eccentricity,35836,3
eccentricity,37741,8
eccentricity,62764,1
dark humor,223,1
dark humor,296,60
dark humor,319,3
dark humor,608,60
dark humor,735,1
dark humor,778,1
dark humor,1079,2
dark humor,1175,22
dark humor,1199,1
dark humor,1235,23
dark humor,1358,1
dark humor,1503,1
dark humor,1648,2
dark humor,1965,4
dark humor,2315,3
dark humor,2318,32
dark humor,2387,7
dark humor,2542,3
dark humor,2997,16
dark humor,3266,2
dark humor,4624,1
dark humor,5577,7
dark humor,26356,1
dark humor,31696,6
dark humor,32554,4
dark humor,32840,6
dark humor,34016,1
dark humor,42197,2
dark humor,50594,1
dark humor,58301,16
dark humor,60816,1
dark humor,60818,1
dark humor,61323,27
dark humor,63181,1
dark humor,67267,2
dark humor,68205,1
dark humor,71466,1
dark humor,72037,1
dark humor,72694,1
dark humor,76208,1
dark humor,77800,1
dark humor,79895,1
dark humor,80219,13
dark humor,83134,12
dark humor,86377,1
dark humor,93164,2
dark humor,93840,1
dark humor,95309,17
dark humor,101283,1
dark humor,110286,2
dark humor,113573,5
dark humor,114670,7
dark humor,116897,91
dark humor,122904,156
dark humor,133771,15
dark humor,141428,1
dark humor,148626,2
dark humor,152091,2
dark humor,152117,1
dark humor,158238,14
dark humor,164236,1
dark humor,168250,1
dark humor,168654,1
dark humor,171093,1
dark humor,178061,10
dark humor,187593,103
dark humor,188305,3
dark humor,188797,1
dark humor,190939,10
dark humor,193944,15
dark humor,195497,11
dark humor,196893,1
dark humor,205156,74
dark humor,207227,3
heartwarming,38,1
heartwarming,105,2
heartwarming,235,1
heartwarming,317,6
heartwarming,318,76
heartwarming,356,93
heartwarming,364,1
heartwarming,595,32
heartwarming,919,18
heartwarming,953,41
heartwarming,954,9
heartwarming,1235,11
heartwarming,1271,13
heartwarming,1286,2
heartwarming,1291,1
heartwarming,1641,2
heartwarming,1704,68
heartwarming,1968,1
heartwarming,2291,1
heartwarming,2321,26
heartwarming,2324,54
heartwarming,2357,10
heartwarming,2731,3
heartwarming,2797,1
heartwarming,3088,9
heartwarming,3967,14
heartwarming,4886,1
heartwarming,4973,3
heartwarming,5373,1
heartwarming,5377,20
heartwarming,5971,3
heartwarming,6093,3
heartwarming,6297,1
heartwarming,6331,2
heartwarming,6377,49
heartwarming,6791,4
heartwarming,6982,1
heartwarming,7147,19
heartwarming,7366,1
heartwarming,8970,25
heartwarming,26743,3
heartwarming,27815,22
heartwarming,33639,1
heartwarming,41573,1
heartwarming,44709,4
heartwarming,47306,2
heartwarming,48744,10
heartwarming,52287,6
heartwarming,63082,12
heartwarming,63859,7
heartwarming,68954,1
heartwarming,71264,2
heartwarming,71745,1
heartwarming,72998,1
heartwarming,76093,2
heartwarming,80454,1
heartwarming,88179,1
heartwarming,92259,1
heartwarming,95088,8
heartwarming,95939,1
heartwarming,96488,1
heartwarming,96969,2
heartwarming,104944,2
heartwarming,107083,1
heartwarming,108216,1
heartwarming,109374,1
heartwarming,109487,1
heartwarming,110198,1
heartwarming,114028,4
heartwarming,114847,1
heartwarming,115617,18
heartwarming,115667,1
heartwarming,116893,1
heartwarming,118760,3
heartwarming,122914,1
heartwarming,127202,1
heartwarming,158966,5
heartwarming,165551,1
heartwarming,165699,1
heartwarming,175277,4
heartwarming,177765,30
heartwarming,178827,2
heartwarming,185001,1
heartwarming,187501,6
heartwarming,194448,48
heartwarming,198147,1
heartwarming,203322,11
heartwarming,207313,2
heartwarming,225173,9
nature,314,1
nature,376,1
nature,1111,2
nature,1232,13
nature,1289,19
nature,1419,1
nature,1615,4
nature,1727,1
nature,2355,2
nature,2427,16
nature,3074,4
nature,3388,1
nature,3677,18
nature,3999,1
nature,4419,1
nature,4508,5
nature,4509,1
nature,5462,1
nature,5599,1
nature,5971,36
nature,6299,9
nature,6542,5
nature,6564,1
nature,6889,3
nature,7063,1
nature,7099,1
nature,7153,3
nature,8361,1
nature,33288,1
nature,33539,1
nature,36535,2
nature,42783,1
nature,43934,1
nature,45950,2
nature,53993,2
nature,60333,3
nature,62764,1
nature,64993,5
nature,70831,1
nature,72998,15
nature,73276,3
nature,74553,8
nature,81562,33
nature,83369,1
nature,85412,5
nature,86298,3
nature,88339,1
nature,91762,2
nature,93272,4
nature,94959,1
nature,99917,1
nature,100553,12
nature,101685,2
nature,105531,1
nature,109187,1
nature,118246,1
nature,118900,14
nature,120110,1
nature,120478,3
nature,130496,1
nature,133323,1
nature,136441,1
nature,137246,1
nature,139385,13
nature,142448,15
nature,146642,5
nature,148703,1
nature,151707,3
nature,152970,8
nature,158966,4
nature,159817,23
nature,168638,1
nature,171011,6
nature,171715,2
nature,176419,3
nature,176525,1
nature,177365,1
nature,182715,27
nature,183159,1
nature,183339,3
nature,185031,1
nature,187501,16
nature,192381,1
nature,201646,1
nature,204158,1
nature,206959,3
vengeance,165,4
vengeance,308,1
vengeance,1197,1
vengeance,2395,1
vengeance,3578,2
vengeance,4235,1
vengeance,4438,1
vengeance,5464,1
vengeance,6214,2
vengeance,6870,1
vengeance,6874,16
vengeance,7820,1
vengeance,26064,1
vengeance,26269,1
vengeance,27109,1
vengeance,27592,15
vengeance,27773,57
vengeance,31588,1
vengeance,32892,1
vengeance,40491,1
vengeance,41136,1
vengeance,42632,6
vengeance,44653,1
vengeance,47634,2
vengeance,56651,1
vengeance,63113,4
vengeance,67801,1
vengeance,67929,1
vengeance,68157,24
vengeance,81257,1
vengeance,82633,1
vengeance,102684,5
vengeance,111384,10
vengeance,113250,1
vengeance,115216,1
vengeance,117462,1
vengeance,122888,1
vengeance,122904,1
vengeance,136864,1
vengeance,144976,1
vengeance,157407,1
vengeance,165087,2
vengeance,179247,10
vengeance,188623,1
capitalism,193,2
capitalism,597,10
capitalism,936,2
capitalism,1394,1
capitalism,1682,1
capitalism,2243,1
capitalism,2294,5
capitalism,2398,1
capitalism,2557,1
capitalism,2686,1
capitalism,3093,1
capitalism,3462,1
capitalism,3535,1
capitalism,5288,1
capitalism,6464,1
capitalism,26094,1
capitalism,26326,2
capitalism,27850,7
capitalism,31522,1
capitalism,38881,1
capitalism,47099,3
capitalism,47997,1
capitalism,56587,1
capitalism,58029,1
capitalism,58774,2
capitalism,66870,1
capitalism,71282,2
capitalism,71450,13
capitalism,80906,4
capitalism,84152,11
capitalism,84240,1
capitalism,84273,2
capitalism,91890,1
capitalism,105250,2
capitalism,106100,1
capitalism,106782,1
capitalism,113345,1
capitalism,118706,3
capitalism,148626,2
capitalism,155968,1
capitalism,166946,4
capitalism,168418,1
capitalism,171769,1
capitalism,172641,1
capitalism,184721,2
capitalism,192385,2
capitalism,197877,4
capitalism,202439,26
capitalism,204698,14
capitalism,208108,5
dragon,126,1
dragon,653,2
dragon,2033,1
dragon,2143,8
dragon,2162,1
dragon,2193,25
dragon,3153,7
dragon,3997,10
dragon,4518,1
dragon,5039,2
dragon,5055,4
dragon,6093,1
dragon,7090,2
dragon,7482,3
dragon,26403,7
dragon,53121,1
dragon,59784,10
dragon,76093,16
dragon,79139,1
dragon,82169,1
dragon,87529,1
dragon,97225,1
dragon,98809,1
dragon,106489,37
dragon,108466,1
dragon,111659,10
dragon,112175,2
dragon,113345,1
dragon,119655,1
dragon,136307,1
dragon,140818,1
dragon,142997,1
dragon,146662,3
dragon,160573,3
dragon,165961,1
dragon,169092,1
dragon,188307,1
dragon,196417,1
holocaust,527,173
holocaust,2324,63
holocaust,3003,4
holocaust,4347,2
holocaust,4806,1
holocaust,5682,5
holocaust,5995,77
holocaust,6041,3
holocaust,6896,6
holocaust,7099,1
holocaust,7303,1
holocaust,26003,8
holocaust,30749,3
holocaust,31658,5
holocaust,32025,3
holocaust,36535,9
holocaust,58303,12
holocaust,64034,24
holocaust,65216,1
holocaust,68157,1
